gender,age,no_of_days_subscribed,multi_screen,mail_subscribed,weekly_mins_watched,minimum_daily_mins,weekly_max_night_mins,videos_watched,customer_support_calls,churn
0,0.323952191,0.006253209916,0,1,-0.4883985616,2.057551176,0.1814739481,0.2047533863,-0.4154730485,0
0,2.776433526,0.8087059436,0,0,0.4891613734,0.0004775136398,1.10264696,0.6066918519,-0.4154730485,0
1,-0.2646433294,0.7585526477,0,0,-0.3189548395,-1.082192835,2.023819971,-0.5991235449,-0.4154730485,0
1,1.304944725,0.8588592394,0,0,0.4724032031,-1.876151091,0.3350027834,1.812507249,-0.4154730485,0
0,-0.0684448226,0.7585526477,0,0,-0.06758228481,0.3974566415,1.153823238,0.2047533863,-0.4154730485,0
1,0.5201506978,-1.197425891,0,0,0.2228926673,-0.8656587654,-0.6885227851,0.2047533863,1.110516746,0
0,-0.2646433294,1.360392198,0,1,0.230340743,-0.4325906259,-1.353814405,-1.403000476,0.347521849,0
0,-0.166544076,-0.2946665652,0,0,-0.7751494758,-0.2160565561,0.4885316187,-0.1971850793,1.110516746,0
1,0.4220514444,-0.72096958,0,1,-0.7174268892,-1.659617021,-0.074407444,-0.5991235449,0.347521849,0
1,-0.657040343,0.006253209916,0,0,-0.696944681,-0.8656587654,0.8467655677,1.410568783,0.347521849,0
0,4.247922327,0.5579394643,1,0,0.9490800476,0.2891896066,-2.223811138,-1.00106201,-1.178467946,1
0,1.893540245,-0.369896509,0,1,0.3066835189,1.299681932,-1.302638126,-0.1971850793,-0.4154730485,0
1,-1.245635863,0.7334759998,1,0,0.2415128565,0.253100595,1.512057187,-0.1971850793,-0.4154730485,0
1,-1.73613213,1.260085606,0,0,-1.004177803,0.0004775136398,-0.02323116558,0.6066918519,1.110516746,0
0,0.6182499512,0.2570196892,0,0,0.7963944958,1.191414897,-1.149109291,-0.1971850793,-0.4154730485,0
0,-0.657040343,-1.021889355,0,1,-1.099140769,-0.613035684,0.7955892892,0.2047533863,0.347521849,0
0,-0.3627425828,0.8839358874,0,1,0.3197176513,1.588394025,1.767938579,0.2047533863,0.347521849,0
0,-0.2646433294,-1.423115722,0,0,-1.782501714,0.2170115834,-1.097933013,-1.00106201,-0.4154730485,0
1,1.697341739,-0.8965061155,1,1,-0.9818335764,-0.7573917305,0.4373553403,3.420261111,-1.178467946,0
1,0.1277536842,0.1065598016,0,0,-0.7677014001,-0.07170050961,-1.353814405,-0.5991235449,-1.178467946,0
1,-0.7551395964,1.235008958,1,1,-0.9874196331,-0.5047686491,-1.200285569,-0.5991235449,2.636506541,1
1,-0.5589410896,0.332249633,0,1,-0.4120557857,-0.5408576607,-0.02323116558,-1.00106201,2.636506541,1
0,-0.5589410896,-0.72096958,1,0,-0.03220392525,1.227503909,0.5397078971,-0.5991235449,1.110516746,1
1,-0.5589410896,-0.1692833256,0,0,-0.7118408324,0.0004775136398,-1.50734324,-0.5991235449,-1.178467946,0
1,-0.8532388498,0.6080927602,0,0,-0.551707205,0.830524781,-1.967929746,-0.1971850793,0.347521849,0
0,-0.3627425828,0.332249633,0,1,0.4668171463,0.0004775136398,-2.121458581,0.2047533863,0.347521849,0
1,1.206845472,-0.1692833256,0,1,-0.8030797597,0.830524781,-0.2791125577,-0.5991235449,0.347521849,0
1,1.108746218,0.5328628164,0,1,0.7126036443,-0.9739258002,0.8979418461,1.008630317,1.110516746,0
0,-0.8532388498,-0.06897673387,1,0,1.060801183,-1.046103823,1.000294403,-1.00106201,-1.178467946,1
1,0.7163492046,1.786695213,0,0,0.9546661043,0.7583467578,1.204999517,-1.403000476,-0.4154730485,0
0,-0.2646433294,0.1316364496,1,0,1.749748185,0.253100595,-0.5349939498,1.008630317,-0.4154730485,1
1,0.2258529376,-0.4451264528,0,1,-0.4604682777,0.1809225718,-1.660872075,-0.5991235449,-0.4154730485,0
1,0.5201506978,1.134702367,0,0,0.3588200487,-0.9378367886,1.767938579,-0.5991235449,-0.4154730485,0
1,-0.5589410896,-0.2194366214,0,0,-0.3897115586,-0.03561149798,-1.404990683,-0.1971850793,-1.178467946,0
1,-0.7551395964,0.1817897454,0,0,-0.4250899182,0.6861687345,1.921467415,0.6066918519,-0.4154730485,0
1,-0.657040343,-0.04390008594,0,1,0.6288127927,0.1809225718,-1.404990683,0.2047533863,0.347521849,0
0,0.0296544308,0.4074795767,0,0,-0.3822634829,-0.1799675445,-1.50734324,-1.00106201,3.399501439,1
0,0.4220514444,-2.17541516,0,1,1.589614557,0.9748808275,0.8467655677,-1.403000476,-0.4154730485,0
1,-1.44183437,-1.698958849,0,0,0.9490800476,-1.40699394,-2.428516252,-1.00106201,-1.178467946,0
1,-0.9513381032,0.1817897454,0,0,0.7889464201,0.6861687345,0.8467655677,-0.1971850793,-0.4154730485,1
1,-0.7551395964,-1.297732482,0,0,2.2431832,-1.082192835,-0.3302888361,0.2047533863,0.347521849,0
0,-0.4608418362,-0.1191300297,0,0,-2.058080514,-0.4686796375,0.07912139128,0.2047533863,-1.178467946,0
0,-0.0684448226,1.385468846,0,0,-0.2705423475,-0.4686796375,0.3861790618,-0.1971850793,1.110516746,0
1,-0.657040343,-1.046966003,0,0,-0.5684653753,1.69666106,0.3861790618,-0.5991235449,-0.4154730485,0
0,-1.049437357,1.561005381,0,1,0.08510326694,0.7583467578,0.283826505,0.6066918519,-1.178467946,0
0,-0.166544076,-1.222502539,0,0,0.9267358205,-0.2160565561,1.40970463,-1.403000476,-0.4154730485,1
1,0.1277536842,-0.7711228758,0,0,0.06462105878,-0.4325906259,-0.3302888361,0.2047533863,1.110516746,0
0,-0.8532388498,0.6833227039,1,1,-1.5646455,0.07265553689,1.614409744,-0.5991235449,-0.4154730485,0
0,-0.166544076,-0.2695899173,0,0,-1.683814711,0.7583467578,0.7955892892,-1.403000476,1.110516746,0
0,1.403043978,-1.147272595,1,0,0.6362608684,-0.03561149798,-1.302638126,-0.5991235449,-0.4154730485,0
1,0.2258529376,-0.4200498048,0,0,0.9565281233,0.7944357694,0.283826505,-1.00106201,1.110516746,0
0,-0.657040343,0.7585526477,0,0,-1.035832125,-2.417486265,-0.8932278988,0.6066918519,-1.178467946,0
1,-1.44183437,0.1065598016,1,0,-0.3636432937,0.8666137926,-0.5349939498,0.2047533863,1.873511644,0
0,1.501143232,0.6080927602,0,1,1.330793927,-0.9739258002,1.051470681,0.2047533863,-0.4154730485,0
1,3.4631283,1.535928733,0,0,-0.03406594418,-0.613035684,-1.149109291,-1.00106201,-0.4154730485,0
0,0.6182499512,-0.695892932,0,0,-1.318859002,-0.6852137072,-0.8420516204,0.6066918519,-1.178467946,0
0,-0.0684448226,-1.147272595,0,0,-0.3748154072,-0.1799675445,-1.558519518,1.008630317,0.347521849,0
0,0.1277536842,-0.3197432131,0,0,1.021698786,-0.2521455677,-0.3814651146,0.2047533863,-0.4154730485,0
1,2.187838006,-0.369896509,0,0,0.7889464201,0.2891896066,-1.302638126,-1.00106201,1.110516746,0
0,-1.245635863,-0.2445132694,0,0,0.4798512788,0.830524781,0.1814739481,0.6066918519,0.347521849,0
1,0.6182499512,-0.3949731569,0,0,0.6921214361,-0.2882345794,1.000294403,-0.1971850793,-0.4154730485,0
1,2.089738752,0.4325562247,0,0,0.2079965159,0.6500797229,0.8979418461,-0.1971850793,0.347521849,0
0,1.010646965,1.034395775,0,1,0.1409638347,0.1087445485,0.2326502266,0.2047533863,1.110516746,0
1,-0.7551395964,-0.6457396362,0,0,0.8429449689,-0.3965016142,-0.2791125577,-1.00106201,0.347521849,0
1,-0.4608418362,0.2570196892,1,1,1.638027049,-0.6852137072,0.283826505,-1.00106201,-0.4154730485,1
1,-1.245635863,-0.4702031007,1,0,1.315897776,-0.8656587654,1.563233466,0.2047533863,-0.4154730485,0
1,-0.166544076,-0.2695899173,0,1,-0.305920707,-0.9739258002,2.38205392,0.2047533863,0.347521849,0
0,0.2258529376,-0.09405338179,0,1,-0.5572932618,-0.613035684,-2.326163695,-0.5991235449,-0.4154730485,0
0,0.323952191,-0.5454330445,0,0,-0.7304610217,0.541812688,0.3350027834,0.2047533863,-1.178467946,0
1,-0.7551395964,0.5830161122,0,0,-0.1439250607,-0.5408576607,0.02794511285,-0.1971850793,-0.4154730485,0
1,1.795440992,0.7836292957,1,1,2.10353178,1.299681932,1.358528352,1.008630317,1.873511644,1
0,0.323952191,-1.122195947,0,0,-1.121484996,-2.020507137,0.642060454,-1.00106201,0.347521849,0
1,1.501143232,0.1567130975,0,0,0.8019805526,-1.118281847,0.3350027834,3.018322645,-1.178467946,0
1,-0.166544076,0.2068663933,0,1,1.800022696,-0.1438785329,-0.2791125577,0.6066918519,0.347521849,0
1,-1.343735117,0.7334759998,0,0,0.3439238973,-0.3604126026,0.02794511285,-1.00106201,0.347521849,0
0,-1.73613213,-0.1943599735,0,0,-0.4139178046,1.299681932,-0.074407444,-0.5991235449,-0.4154730485,0
1,-0.166544076,0.8337825915,1,0,-0.9799715575,0.03656652526,-0.6373465067,-0.5991235449,-0.4154730485,0
1,-0.3627425828,-0.9466594113,0,0,-1.102864806,1.047058851,-0.074407444,0.6066918519,1.873511644,0
1,-0.9513381032,-0.1191300297,0,0,0.2731671782,-2.30921923,-0.432641393,-1.00106201,1.110516746,0
0,1.304944725,0.1316364496,0,0,0.6232267359,-0.2521455677,-0.3814651146,0.6066918519,-0.4154730485,0
0,-0.657040343,-1.598652257,0,1,1.889399604,-0.4325906259,0.642060454,0.6066918519,0.347521849,0
1,0.1277536842,0.5830161122,0,0,-0.380401464,0.6500797229,1.000294403,-0.1971850793,-1.178467946,0
0,-0.4608418362,-0.1943599735,0,1,-0.4567442399,-0.7934807421,0.8979418461,-0.1971850793,1.110516746,0
1,-0.3627425828,-0.3448198611,0,1,-2.03015023,0.3252786183,0.2326502266,0.2047533863,1.110516746,0
0,-0.657040343,0.1567130975,0,0,-0.2724043664,-0.613035684,-0.3814651146,-0.5991235449,0.347521849,0
0,0.7163492046,-0.6457396362,0,1,-0.4809504859,0.253100595,-2.223811138,1.812507249,0.347521849,0
0,-0.5589410896,0.5328628164,0,0,-0.5442591293,-0.3604126026,0.7955892892,4.224138042,-0.4154730485,0
1,0.7163492046,1.159779015,1,0,0.4556450328,0.1087445485,0.6932367324,0.6066918519,1.110516746,0
0,-0.4608418362,0.5328628164,1,0,-0.2277159123,1.155325886,0.7444130108,-1.403000476,1.110516746,1
0,-1.44183437,0.7083993519,1,1,0.8112906472,-0.2882345794,0.02794511285,-1.00106201,0.347521849,1
0,-0.4608418362,0.3824029288,0,0,1.215348754,-1.082192835,-1.353814405,1.410568783,-1.178467946,0
0,-0.8532388498,1.009319127,0,0,-1.249964301,2.201907223,-0.790875342,0.6066918519,-1.178467946,0
1,-1.049437357,0.4325562247,1,1,0.2992354432,-2.345308242,1.000294403,0.2047533863,-0.4154730485,0
0,-0.2646433294,-0.4451264528,0,0,0.109309513,-1.623528009,0.1814739481,1.008630317,1.873511644,0
0,1.599242485,-0.7460462279,0,0,0.9714242747,-3.680601672,0.5908841755,-1.804938942,1.110516746,0
0,-0.0684448226,-0.4451264528,0,0,-1.00976386,0.9748808275,0.1302976697,-1.00106201,-0.4154730485,0
0,0.1277536842,-0.3448198611,0,1,1.513271781,0.9027028043,0.02794511285,0.2047533863,0.347521849,0
1,-1.245635863,-0.7460462279,0,0,-1.400787834,2.021462165,0.4885316187,1.008630317,1.110516746,0
1,-0.2646433294,-0.1692833256,0,0,-0.5126048076,-1.298726905,1.000294403,0.2047533863,1.110516746,0
1,-0.5589410896,0.1065598016,0,0,-0.1737173635,-1.479171963,1.563233466,-1.403000476,-0.4154730485,0
1,-0.3627425828,-1.32280913,0,1,-1.261136415,0.1448335601,0.2326502266,-1.00106201,-1.178467946,0
1,-1.049437357,0.05640650577,0,1,-1.017211936,-1.40699394,-1.660872075,-1.00106201,1.110516746,0
0,0.5201506978,-1.222502539,0,0,0.02924269923,0.03656652526,0.9491181245,-1.00106201,-0.4154730485,0
1,-0.5589410896,-1.423115722,0,0,-0.01172171709,-0.7934807421,0.6932367324,0.2047533863,-1.178467946,0
1,-1.245635863,-0.4702031007,0,0,1.516995819,-0.7934807421,-0.2279362793,0.6066918519,-0.4154730485,1
0,-1.44183437,1.184855662,0,1,1.382930457,1.299681932,1.256175795,1.008630317,2.636506541,0
1,1.795440992,-0.3949731569,0,0,-0.3897115586,0.7583467578,0.02794511285,0.2047533863,-0.4154730485,0
0,0.9125477114,0.658246056,0,0,-0.3450231044,-1.840062079,-1.149109291,-1.00106201,-1.178467946,0
1,0.1277536842,-0.5203563966,0,0,-0.6131538295,-0.6491246956,0.3350027834,1.812507249,-0.4154730485,0
0,0.4220514444,0.6080927602,0,0,-0.4176418425,-0.2160565561,-0.1255837224,-0.1971850793,1.110516746,0
1,-0.7551395964,1.912078452,0,0,0.8057045904,-0.03561149798,-1.046756734,-1.00106201,1.110516746,0
1,-1.245635863,-0.04390008594,0,0,-3.350321647,-1.226548882,-0.6373465067,-1.403000476,1.873511644,1
1,-0.4608418362,-0.6206629883,0,1,-0.07689237942,-1.767884056,1.716762301,-0.1971850793,2.636506541,0
1,0.5201506978,0.4576328726,1,0,0.8094286283,-1.40699394,0.8979418461,0.6066918519,-1.178467946,0
0,-1.049437357,-0.6708162841,0,0,0.2284787241,-0.2882345794,-0.6885227851,0.6066918519,-0.4154730485,0
1,-1.539933624,-0.3448198611,0,0,-1.013487898,-0.4686796375,0.4885316187,1.410568783,-0.4154730485,0
1,0.6182499512,1.034395775,0,0,-0.9874196331,-0.7934807421,1.40970463,-1.00106201,-0.4154730485,0
1,-0.2646433294,-1.673882201,0,1,-0.4195038614,1.335770944,-1.097933013,2.61638418,1.873511644,1
0,-0.166544076,-0.1191300297,0,0,0.4370248435,1.263592921,0.2326502266,-0.5991235449,0.347521849,0
0,-1.049437357,0.3824029288,1,0,-1.07865856,0.2170115834,1.204999517,-1.00106201,0.347521849,1
1,-0.166544076,-0.4200498048,0,1,-1.888636792,0.5779016996,0.07912139128,-0.1971850793,-0.4154730485,0
1,-0.2646433294,0.7585526477,0,0,-0.05641017126,-0.2521455677,-1.609695797,-1.00106201,-0.4154730485,0
0,-1.343735117,-0.4451264528,0,0,0.3793022569,-1.118281847,-2.070282303,-1.403000476,1.873511644,0
1,0.1277536842,-0.5705096924,0,0,1.215348754,-0.9739258002,-0.4838176714,-0.1971850793,-1.178467946,1
0,-1.049437357,0.6080927602,0,1,-0.6597043026,0.6500797229,-0.9444041772,1.008630317,0.347521849,0
0,-0.166544076,-0.6457396362,0,0,-0.4511581831,-0.7573917305,-0.1767600009,-0.1971850793,-1.178467946,0
1,-1.73613213,-0.2445132694,0,0,-1.242516226,1.407948967,1.204999517,-0.1971850793,1.110516746,0
0,-0.8532388498,0.4325562247,0,1,-1.397063796,-0.901747777,0.1814739481,0.6066918519,1.110516746,0
0,2.089738752,-1.698958849,0,0,-0.1625452499,0.0004775136398,-1.865577189,1.008630317,-0.4154730485,0
0,-0.5589410896,-0.01882343801,0,0,0.7908084391,0.6500797229,-0.9955804557,1.410568783,0.347521849,0
1,-0.0684448226,0.0814831537,0,0,0.4649551274,0.07265553689,0.283826505,-0.5991235449,2.636506541,0
0,1.010646965,-0.4200498048,0,1,-1.58140367,0.3613676299,-1.097933013,-1.00106201,-1.178467946,0
0,0.1277536842,-0.04390008594,0,0,-0.9985917467,-0.2882345794,1.767938579,-1.00106201,1.110516746,0
1,-0.2646433294,-0.1943599735,0,0,0.3178556324,0.2170115834,0.2326502266,-0.1971850793,-0.4154730485,0
1,0.1277536842,1.535928733,0,1,0.718189701,-1.046103823,1.051470681,-0.1971850793,-0.4154730485,0
0,-1.343735117,-0.369896509,0,0,0.6027445278,-0.901747777,0.7955892892,-0.5991235449,-1.178467946,0
0,-0.0684448226,0.7083993519,1,0,1.215348754,0.1809225718,0.7955892892,0.2047533863,-1.178467946,0
1,0.323952191,-0.4952797486,0,0,-0.5610172996,0.253100595,-1.302638126,1.008630317,0.347521849,0
0,1.697341739,-0.1692833256,1,0,-0.9036287816,0.3252786183,0.1302976697,-1.00106201,-0.4154730485,1
0,-0.4608418362,1.159779015,0,0,0.1744801753,-1.010014812,-0.8932278988,-0.5991235449,-1.178467946,0
1,0.1277536842,0.332249633,0,0,-0.5554312428,0.2891896066,0.2326502266,-0.5991235449,0.347521849,0
1,0.5201506978,-1.147272595,0,0,-0.8496302328,1.624483037,-1.660872075,-0.1971850793,1.110516746,0
0,0.1277536842,-1.222502539,0,0,0.3327517838,-0.4686796375,1.716762301,0.2047533863,-0.4154730485,0
1,0.5201506978,1.235008958,0,1,0.353233992,1.48012699,-1.251461848,1.812507249,-0.4154730485,0
0,-0.657040343,0.332249633,0,0,0.2582710269,0.1448335601,-1.712048354,0.6066918519,-0.4154730485,0
1,0.0296544308,-0.3448198611,0,1,-1.490164743,-0.1438785329,-0.5349939498,1.008630317,0.347521849,0
0,-1.14753661,0.658246056,0,0,-0.08434045512,0.1448335601,-0.3814651146,-1.403000476,-1.178467946,0
1,-0.2646433294,-0.8463528196,0,1,0.1465498914,0.6500797229,0.642060454,-0.5991235449,0.347521849,0
0,-0.0684448226,-0.1442066776,1,0,1.178108375,-1.082192835,-0.074407444,-0.1971850793,1.873511644,0
1,0.0296544308,0.6331694081,0,0,-0.2109577419,0.253100595,-0.432641393,1.008630317,-1.178467946,0
1,0.323952191,1.33531555,0,1,0.718189701,-0.2882345794,0.2326502266,0.6066918519,-1.178467946,0
0,-0.0684448226,0.03132985784,0,1,-0.6671523783,1.552305014,0.3350027834,-0.5991235449,-0.4154730485,0
1,-0.5589410896,-0.369896509,0,0,0.5655041493,0.3613676299,-0.9444041772,1.008630317,-0.4154730485,0
0,0.9125477114,0.6080927602,0,0,0.2433748755,1.841017107,0.1814739481,-0.5991235449,-0.4154730485,0
0,0.814448458,-0.5203563966,0,1,1.570994368,-1.40699394,-0.432641393,-0.5991235449,1.873511644,0
0,2.089738752,1.20993231,0,1,1.209762697,1.804928095,-0.4838176714,-0.1971850793,0.347521849,0
0,-0.9513381032,-0.7460462279,0,0,0.3476479352,0.1448335601,0.2326502266,0.6066918519,0.347521849,0
0,4.05172382,-0.9466594113,0,0,1.280519416,1.083147862,-1.149109291,-1.00106201,-0.4154730485,1
1,1.991639499,1.912078452,0,0,1.321483832,-0.2160565561,-0.790875342,0.6066918519,0.347521849,0
0,0.0296544308,0.1567130975,0,0,-0.3952976154,0.0004775136398,0.1302976697,-0.1971850793,-0.4154730485,0
1,-0.7551395964,-0.3949731569,0,0,0.206134497,-1.334815916,-1.097933013,-0.1971850793,-1.178467946,0
0,1.501143232,0.7585526477,0,0,0.5059195437,0.7944357694,-0.02323116558,-1.00106201,-0.4154730485,0
0,-0.3627425828,0.6331694081,0,1,0.3979224461,-1.731795044,0.1814739481,-0.5991235449,-0.4154730485,0
0,0.5201506978,0.2570196892,0,0,-0.5852235456,0.7944357694,0.5908841755,-0.5991235449,-0.4154730485,0
1,-0.9513381032,0.4074795767,0,1,0.2508229512,0.4335456531,-0.1255837224,-0.5991235449,2.636506541,0
1,-0.8532388498,0.7836292957,0,0,-1.285342661,2.021462165,0.6932367324,1.812507249,-0.4154730485,0
0,-0.5589410896,-0.5955863403,0,0,0.4407488814,-0.6491246956,-0.1767600009,-0.5991235449,-1.178467946,0
1,-0.8532388498,0.2570196892,0,0,-0.5610172996,0.541812688,0.9491181245,-0.1971850793,0.347521849,0
0,1.108746218,0.4325562247,0,0,-0.3412990666,1.299681932,0.5397078971,-1.00106201,-0.4154730485,0
1,1.893540245,0.2820963371,0,0,-0.7006687189,0.9387918159,-0.3302888361,1.812507249,0.347521849,0
1,-0.166544076,0.5579394643,0,1,-0.09365054974,1.191414897,0.7955892892,-0.5991235449,-0.4154730485,1
1,0.0296544308,-0.2445132694,0,1,0.1055854751,0.3252786183,1.000294403,0.2047533863,0.347521849,0
0,-1.44183437,0.5328628164,0,1,1.064525221,-0.03561149798,-0.790875342,0.2047533863,1.873511644,0
1,-1.245635863,1.686388621,0,0,0.5152296383,1.407948967,-0.1255837224,0.2047533863,-1.178467946,0
1,-0.4608418362,-0.7460462279,0,0,0.7982565147,-3.680601672,1.10264696,-1.804938942,-0.4154730485,0
1,0.7163492046,1.385468846,0,0,0.08696528587,-0.8656587654,1.10264696,-1.403000476,-0.4154730485,0
0,0.1277536842,-1.398039074,0,0,0.8969435177,-0.1077895212,-1.200285569,0.2047533863,0.347521849,1
0,1.893540245,-0.9717360592,0,0,1.490927554,-0.4325906259,-1.558519518,-0.5991235449,-0.4154730485,1
0,0.5201506978,1.034395775,0,0,0.6641911522,0.7944357694,0.3350027834,0.6066918519,-0.4154730485,0
0,-0.8532388498,-0.1191300297,1,1,-0.8030797597,0.03656652526,-1.712048354,1.812507249,2.636506541,1
1,0.0296544308,1.059472423,0,0,0.13165374,-1.010014812,1.358528352,0.2047533863,0.347521849,0
0,0.1277536842,-0.01882343801,1,0,0.3215796703,-0.1077895212,-0.074407444,0.6066918519,1.873511644,0
1,-0.5589410896,-0.9968127072,0,1,0.2210306484,0.9387918159,-1.967929746,-0.5991235449,0.347521849,0
1,0.7163492046,-0.5454330445,0,0,0.2452368944,0.0004775136398,0.9491181245,-1.403000476,-1.178467946,0
1,-1.049437357,0.006253209916,0,0,1.263761246,-1.19045987,1.256175795,-1.00106201,-0.4154730485,0
1,0.5201506978,-0.06897673387,0,1,-0.2146817798,-0.613035684,-0.2791125577,1.008630317,-1.178467946,0
0,-0.2646433294,0.1567130975,0,0,-0.9557653114,0.4335456531,0.642060454,-1.00106201,-1.178467946,0
1,1.991639499,-0.9968127072,0,0,-0.01172171709,1.191414897,-0.1255837224,0.6066918519,-0.4154730485,1
1,0.0296544308,-0.5454330445,0,0,0.84108295,1.588394025,0.07912139128,-1.00106201,-1.178467946,0
1,-0.7551395964,-0.09405338179,0,1,0.06462105878,0.1087445485,-0.3814651146,0.2047533863,-0.4154730485,0
0,-0.657040343,1.385468846,0,0,-0.3152308017,1.768839083,0.4373553403,-0.1971850793,0.347521849,0
1,-0.9513381032,0.4576328726,0,1,2.040223137,-0.2521455677,-0.6373465067,-0.1971850793,-0.4154730485,0
0,-0.3627425828,-0.2445132694,0,1,-1.585127708,0.4335456531,-1.81440091,0.2047533863,-0.4154730485,0
1,-0.8532388498,0.5830161122,0,0,0.5021955059,-0.901747777,1.819114858,-1.00106201,1.110516746,0
1,-1.44183437,1.034395775,0,0,-1.801121903,0.1809225718,-1.097933013,1.008630317,-0.4154730485,0
0,1.010646965,-0.4952797486,0,0,-0.3506091612,0.1448335601,0.7955892892,-0.1971850793,-0.4154730485,0
0,3.168830539,-1.197425891,0,1,-0.1681313067,-2.200952195,1.204999517,0.2047533863,0.347521849,0
0,-1.343735117,1.009319127,0,0,-0.9371451222,-0.2882345794,1.204999517,2.214445714,1.110516746,0
1,1.010646965,-0.8965061155,0,1,0.9062536123,-0.4325906259,1.204999517,-1.403000476,1.110516746,0
0,0.323952191,-1.147272595,0,1,0.5021955059,-0.3604126026,1.000294403,-1.403000476,1.110516746,0
0,-0.4608418362,-1.749112145,0,1,0.6977074929,-1.298726905,0.1814739481,-0.5991235449,-1.178467946,0
0,-0.7551395964,-1.598652257,0,1,-0.6261879619,1.552305014,0.4373553403,0.6066918519,-1.178467946,0
0,-0.3627425828,-1.824342089,0,0,0.3960604272,-0.6491246956,-0.4838176714,-0.5991235449,0.347521849,0
0,0.0296544308,-0.8965061155,0,1,-1.592575783,-2.056596149,-0.5861702283,-0.1971850793,-1.178467946,0
0,-0.3627425828,-0.5203563966,0,1,-1.419408023,1.660572048,0.07912139128,-0.1971850793,0.347521849,0
1,1.893540245,0.1817897454,0,1,1.883813547,0.3613676299,1.40970463,1.812507249,-0.4154730485,0
0,0.2258529376,-0.3949731569,0,0,-0.9259730087,1.371859955,-1.353814405,0.6066918519,0.347521849,0
1,-0.0684448226,0.307172985,0,0,0.6921214361,-0.2882345794,-0.4838176714,-0.5991235449,0.347521849,0
1,0.6182499512,0.307172985,0,0,1.72367992,2.237996234,-0.3302888361,0.2047533863,1.110516746,1
1,-1.44183437,-0.3949731569,0,0,0.1912383456,-0.1438785329,0.07912139128,0.6066918519,0.347521849,0
1,-0.3627425828,-1.799265441,0,0,0.1465498914,0.1448335601,1.204999517,0.2047533863,-1.178467946,0
1,-1.44183437,-0.6457396362,0,0,0.1446878725,-0.3965016142,-0.3302888361,0.2047533863,-1.178467946,0
0,0.0296544308,-0.01882343801,0,1,0.6716392279,-0.324323591,-0.02323116558,-0.1971850793,0.347521849,1
1,0.4220514444,1.736541917,0,0,-0.01358373602,-0.1077895212,-0.432641393,0.6066918519,0.347521849,0
1,-1.343735117,-0.1442066776,1,0,-0.1830274581,-0.5408576607,-1.149109291,-0.1971850793,-0.4154730485,0
1,1.304944725,-2.200491808,1,0,0.6846733604,-0.1438785329,0.4885316187,-0.1971850793,0.347521849,0
0,0.1277536842,-0.4952797486,0,0,0.5580560736,-0.5047686491,0.9491181245,-0.1971850793,0.347521849,0
0,0.2258529376,-0.3197432131,0,1,-1.812294016,-0.2521455677,-0.6373465067,-1.403000476,1.110516746,0
1,0.2258529376,-1.122195947,1,0,0.2228926673,1.48012699,0.02794511285,0.6066918519,-0.4154730485,1
1,-0.657040343,1.109625719,0,0,-2.20331799,-0.7213027189,-0.074407444,1.008630317,1.873511644,1
0,0.323952191,-0.1442066776,0,0,-0.305920707,0.8666137926,-0.9444041772,0.2047533863,-0.4154730485,0
0,-1.049437357,0.3824029288,0,1,-0.4604682777,-2.056596149,-0.02323116558,-0.1971850793,-1.178467946,0
1,-0.8532388498,-0.09405338179,0,0,0.3308897649,0.1087445485,-1.712048354,-0.5991235449,1.110516746,0
1,-0.3627425828,-1.222502539,1,1,-0.8216999489,0.7583467578,-0.1255837224,1.008630317,0.347521849,0
1,1.108746218,1.836848509,0,0,2.083049572,-0.1077895212,0.9491181245,-1.00106201,-1.178467946,1
0,2.776433526,-0.01882343801,0,0,-0.3766774262,-0.6491246956,0.6932367324,-0.5991235449,-0.4154730485,0
1,-0.657040343,-0.4451264528,1,0,0.5375738654,0.7944357694,-0.7396990635,0.6066918519,1.110516746,0
1,0.2258529376,0.1817897454,0,1,-0.3412990666,1.263592921,0.1302976697,-0.5991235449,-0.4154730485,0
0,0.4220514444,1.385468846,0,0,0.6846733604,0.2170115834,0.283826505,-1.403000476,0.347521849,0
1,-0.3627425828,0.8839358874,0,1,1.74043809,0.7583467578,0.5908841755,0.6066918519,-0.4154730485,0
0,-0.5589410896,-0.8463528196,0,0,-0.4828125048,-0.2521455677,-0.02323116558,-0.5991235449,1.873511644,1
1,-0.4608418362,-1.197425891,0,1,0.2936493864,-1.767884056,-0.3302888361,-0.5991235449,0.347521849,0
1,0.7163492046,0.332249633,0,1,0.008760491069,-0.6491246956,1.204999517,-1.00106201,-0.4154730485,0
0,0.6182499512,-1.44819237,0,0,0.08510326694,-0.5047686491,-0.4838176714,-0.5991235449,0.347521849,0
1,-0.7551395964,2.338381467,0,1,-1.041418182,0.7583467578,1.460880909,-0.5991235449,-0.4154730485,0
1,3.365029046,0.8337825915,0,0,-0.331988972,0.7222577461,-1.149109291,0.2047533863,-0.4154730485,0
1,1.304944725,-0.4952797486,1,1,-0.3841255018,0.6139907113,-0.9444041772,0.2047533863,-0.4154730485,0
0,-0.4608418362,-1.021889355,0,1,-0.8719744599,-1.226548882,0.1302976697,-0.5991235449,-0.4154730485,0
1,-0.2646433294,1.811771861,0,0,0.6660531712,-1.118281847,-0.8932278988,-1.403000476,1.110516746,0
1,-1.049437357,-0.6708162841,0,0,0.6381228873,-1.551349986,0.5908841755,1.410568783,-1.178467946,0
1,-0.657040343,3.316370736,0,0,-0.2668183096,0.5779016996,-1.200285569,-0.5991235449,-0.4154730485,0
